CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProduct,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15743192,Hung,623,France,Female,44,6,0,2,0,0,167162.43,0
15580146,Hung,738,France,Male,31,9,82674.15,1,1,0,41970.72,0
15776605,Bradley,528,Spain,Male,36,7,0,2,1,0,60536.56,0
15599195,Stiger,582,Germany,Male,32,1,88938.62,1,1,1,10054.53,0
15812878,Parsons,785,Germany,Female,36,2,99806.85,1,0,1,36976.52,0
15602312,Walkom,605,Spain,Male,33,5,150092.8,1,0,0,71862.79,0
15803526,Eremenko,685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0
15665790,Rowntree,538,Germany,Male,39,7,108055.1,2,1,0,27231.26,0
15715951,Thorpe,562,France,Male,42,2,100238.35,1,0,0,86797.41,0
15591100,Chiemela,675,Spain,Male,36,9,106190.55,1,0,1,22994.32,0
15675522,Ko,628,Germany,Female,30,9,132351.29,2,1,1,74169.13,0
15705512,Welch,668,Germany,Female,37,6,167864.4,1,1,0,115638.29,0
15698028,Duncan,506,France,Female,41,1,0,2,1,0,31766.3,0
15600781,Wu,699,Germany,Male,34,4,185173.81,2,1,0,120834.48,0
15682472,Culbreth,828,France,Male,34,8,129433.34,2,0,0,38131.77,0
15580203,Kennedy,674,Spain,Male,39,6,120193.42,1,0,0,100130.95,0
15690673,Cameron,656,France,Female,39,6,0,2,1,0,141069.88,0
15760085,Calabresi,684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0
15779659,Zetticci,625,France,Female,28,3,0,1,0,0,183646.41,0
15575492,Kennedy,828,France,Female,41,7,0,2,1,0,171378.77,0
15591607,Fernie,770,France,Male,24,9,101827.07,1,1,0,167256.35,0
15740404,He,758,France,Female,34,3,0,2,1,1,124226.16,0
15718369,Kaodilinakachukwu,795,Germany,Female,33,9,130862.43,1,1,1,114935.21,0
15677871,Cocci,687,France,Male,38,9,122570.87,1,1,1,35608.88,0
15642004,Alekseeva,686,France,Male,25,1,0,2,0,1,16459.37,0
15712543,Chinweike,789,Germany,Male,39,7,124828.46,2,1,1,124411.08,0
15584518,Arthur,589,Germany,Female,50,5,144895.05,2,1,1,34941.23,0
15802381,Li,461,Germany,Female,34,5,63663.93,1,0,1,167784.28,0
15610156,Ma,637,France,Male,40,2,133463.1,1,0,1,93165.34,0
15698932,Groves,756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0
15724944,Tien,663,France,Male,34,7,0,2,1,1,180427.24,0
15628145,Forwood,682,France,Female,43,5,125851.93,1,1,1,193318.33,0
15800703,Madukwe,485,Spain,Female,21,5,113157.22,1,1,1,54141.5,0
15705707,Bennelong,635,Spain,Female,29,8,138296.94,2,1,0,141075.51,0
15754105,Olisanugo,650,France,Male,37,5,106967.18,1,0,0,24495.03,0
15703264,Chukwufumnanya,735,France,Male,44,9,120681.63,1,1,0,74836.34,0
15794413,Harris,416,France,Male,32,0,0,2,0,1,878.87,0
15650237,Morgan,754,Spain,Female,32,7,0,2,1,0,89520.75,0
15811589,Metcalfe,716,Spain,Male,42,8,0,2,1,0,180800.42,0
15689044,Humphries,539,France,Male,37,2,127609.59,1,1,0,98646.22,0
15709368,Milne,614,France,Female,43,6,0,2,1,1,109041.53,0
15655007,Li,758,France,Female,33,7,0,2,0,0,82996.47,0
15623595,Clayton,586,Spain,Female,28,2,0,2,1,1,92067.35,0
15589975,Maclean,646,France,Female,73,6,97259.25,1,0,1,104719.66,0
15804017,Chigolum,631,Germany,Female,33,4,123246.7,1,0,0,112687.57,0
15692132,Wilkinson,717,Spain,Female,22,6,101060.25,1,0,1,84699.56,0
15641122,Wei,684,France,Male,30,2,0,2,1,0,83473.82,0
15630910,Treacy,800,France,Female,49,7,108007.36,1,0,0,47125.11,0
15680772,Hu,721,Spain,Female,36,2,0,2,1,1,106977.8,0
15585388,Sherman,660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0
15588537,Robinson,615,Spain,Female,41,9,109013.23,1,1,0,196499.96,0
15611325,Wood,682,Germany,Male,24,9,57929.81,2,0,0,53134.3,0
15587562,Hawkins,484,France,Female,29,4,130114.39,1,1,0,164017.89,0
15613172,Sun,628,Germany,Male,27,5,95826.49,2,1,0,155996.96,0
15586310,Ting,578,France,Male,30,4,169462.09,1,1,0,112187.11,0
15625524,Rowe,512,France,Male,40,5,0,2,1,1,146457.83,0
15755209,Fu,484,Spain,Female,35,7,133868.21,1,1,1,27286.1,0
15645248,Ho,510,France,Female,30,0,0,2,1,1,130553.47,0
15790355,Okechukwu,606,Germany,Male,36,5,190479.48,2,0,0,179351.89,0
15762615,Campbell,597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0
15716334,Rozier,850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0
15789669,Hsia,510,France,Male,65,2,0,2,1,1,48071.61,0
15621075,Ogbonnaya,778,Germany,Female,45,1,162150.42,2,1,0,174531.27,0
15810845,T'ang,636,France,Male,42,2,0,2,1,1,55470.78,0
15654506,Chang,514,France,Male,32,8,0,2,1,0,95857.18,0
15771977,T'ao,730,France,Female,39,1,99010.67,1,1,0,194945.8,0
15708710,Ford,525,Spain,Female,37,0,0,1,0,1,131521.72,0
15726676,Marshall,616,Spain,Male,30,5,0,2,0,1,196108.51,0
15587421,Tsai,687,Germany,Female,34,7,111388.18,2,1,0,148564.76,0
15771086,Graham,512,France,Female,36,3,84327.77,2,1,0,17675.36,0
15756850,Golovanov,479,France,Male,40,1,0,2,0,0,114996.43,0
15702741,Potts,601,France,Male,32,8,93012.89,1,1,0,86957.42,0
15679200,Crawford,580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0
15594815,Aleshire,807,France,Male,35,3,174790.15,1,1,1,600.36,0
15635905,Moran,616,Spain,Female,32,6,0,2,1,1,43001.46,0
15777892,Samsonova,721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0
15656176,Jenkins,501,France,Male,57,10,0,2,1,1,47847.19,0
15811127,Volkov,521,France,Male,35,6,96423.84,1,1,0,10488.44,0
15604482,Chiemezie,850,Spain,Male,30,2,141040.01,1,1,1,5978.2,0
15622911,Jude,759,France,Male,42,4,105420.18,1,0,1,121409.06,0
15627801,Ginikanwa,512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0
15773039,Ku,550,France,Male,37,3,0,1,1,1,179670.31,0
15679531,Collins,618,France,Male,34,5,134954.53,1,1,1,151954.39,0
15612087,Dike,671,France,Male,45,2,106376.85,1,0,1,158264.62,0
15752047,Trevisano,689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0
15624592,Tan,603,France,Male,31,8,0,2,1,1,169915.02,0
15573152,Glassman,620,France,Female,41,9,0,2,0,0,88852.47,0
15594917,Miller,676,France,Female,34,1,63095.01,1,1,1,40645.81,0
15785542,Kornilova,572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0
15680920,Marchesi,695,France,Male,46,7,49512.55,1,1,0,133007.34,0
15786308,Millar,730,Spain,Female,33,9,0,2,0,0,176576.62,0
15725311,Hay,726,France,Female,31,9,114722.05,2,1,1,98178.57,0
15787155,Yang,514,Spain,Male,30,7,0,1,0,1,125010.24,0
15727829,McIntyre,567,France,Male,42,2,0,2,1,1,167984.61,0
15699029,Bagley,670,France,Male,37,4,170557.91,2,1,0,198252.88,0
15774393,Ch'ien,694,France,Female,30,9,0,2,1,1,26960.31,0
15605461,Lucas,594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0
15808473,Ringrose,673,France,Male,72,1,0,2,0,1,111981.19,0
15627000,Freeman,610,France,Male,40,0,0,2,1,0,62232.6,0
15787174,Sergeyev,512,France,Female,37,1,0,2,0,1,156105.03,0
15723886,Fiore,767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0
15704769,Smith,585,France,Female,67,5,113978.97,2,0,1,93146.11,0
15711540,Pacheco,712,France,Female,29,2,0,1,1,1,144375,0
15795149,Stevens,703,France,Male,28,2,81173.83,2,0,1,162812.16,0
15812009,Grant,662,Spain,Male,38,4,0,2,1,0,136259.65,0
15651001,Tsao,725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0
15813844,Barnes,703,France,Male,37,8,105961.68,2,0,1,74158.8,0
15576269,Madison,523,Spain,Male,34,7,0,2,1,0,62030.06,0
15685500,Glazkov,772,Germany,Male,26,7,152400.51,2,1,0,79414,0
15599792,Dimauro,545,France,Female,26,1,0,2,1,1,199638.56,0
15657566,Wieck,634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0
15628112,Hughes,771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0
15753754,Morrison,587,Spain,Female,34,1,0,2,1,1,97932.68,0
15793726,Matveyeva,681,France,Female,79,0,0,2,0,1,170968.99,0
15694717,Ku,544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0
15665834,Cheatham,696,Spain,Male,28,8,0,1,0,0,176713.47,0
15765297,Yao,766,Spain,Male,41,0,0,2,0,1,34283.23,0
15636684,Kirkland,727,France,Male,34,10,0,2,1,1,198637.34,0
15592979,Rose,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0
15750803,Jess,693,France,Female,30,6,127992.25,1,1,1,50457.2,0
15607178,Welch,850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0
15713853,Ifeajuna,732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0
15673481,Morton,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0
15686776,Rossi,557,France,Female,32,6,184686.41,2,1,0,14956.44,0
15673693,Reppert,682,France,Female,26,0,110654.02,1,0,1,111879.21,0
15700696,Kang,738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0
15813163,Ch'iu,531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0
15653857,Wallis,498,France,Male,34,2,0,2,1,1,148528.24,0
15777076,Clark,651,France,Male,36,7,0,2,1,0,13898.31,0
15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0
15787071,Dulhunty,650,Spain,Male,41,9,0,2,0,1,191599.67,0
15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0
15725166,Newton,707,France,Male,30,8,0,2,1,0,33159.37,0
15800116,Bowman,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0
15758685,Dubinina,706,Spain,Female,37,7,0,2,1,1,110899.3,0
15767339,Chiazagomekpere,777,France,Female,53,10,0,2,1,0,189992.97,0
15683562,Allen,646,France,Male,35,6,84026.86,1,0,1,164255.69,0
15668893,Wilsmore,782,France,Male,39,8,0,2,1,1,33949.67,0
15669169,Hargreaves,775,Spain,Male,29,10,0,2,1,1,68143.93,0
15699389,Ch'ien,807,France,Male,42,7,118274.71,1,1,1,25885.72,0
15708608,Wallwork,799,France,Female,22,8,174185.98,2,0,1,192633.85,0
15626144,Chu,675,France,Male,40,7,113208.86,2,1,0,34577.36,0
15573112,Kang,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0
15790678,Davidson,475,France,Female,32,8,119023.28,1,1,0,100816.29,0
15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0
15697307,Nnachetam,588,Spain,Male,34,10,0,2,1,0,79078.91,0
15652266,Chidiebele,703,Germany,Male,42,9,63227,1,0,1,137316.32,0
15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0
15655774,Booth,583,France,Male,27,7,0,2,1,0,51285.49,0
15785819,Shao,681,France,Male,38,3,0,2,1,1,112491.96,0
15723654,Tsao,773,France,Male,25,2,135903.33,1,1,0,73656.38,0
15774510,Tien,714,France,Female,31,4,125169.26,1,1,1,106636.89,0
15650068,Johnson,511,France,Male,58,0,149117.31,1,1,1,162599.51,0
15811490,French,627,France,Male,33,5,0,2,1,1,103737.82,0
15803976,Efremov,694,France,Female,31,10,0,2,1,0,160990.27,0
15682541,Hartley,616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0
15695699,Calabrese,687,France,Male,35,8,0,2,1,0,10334.05,0
15624188,Chiu,712,France,Female,33,6,0,2,1,1,190686.16,0
15812191,Brennan,553,France,Male,33,4,118082.89,1,0,0,94440.45,0
15636673,Onwuatuegwu,667,France,Male,31,1,119266.69,1,1,1,28257.63,0
15660211,Shih,629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0
15746726,Doyle,438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0
15712287,Pokrovskii,652,France,Female,80,4,0,2,1,1,188603.07,0
15702919,Collins,729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0
15674398,Russo,642,France,Male,38,3,0,2,0,0,171463.83,0
15797960,Skinner,806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0
15631868,Robertson,744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0
15581539,Atkinson,474,Spain,Male,37,3,0,2,0,0,57175.32,0
15666252,Ritchie,706,Spain,Male,42,9,0,2,1,1,28714.34,0
15677512,McEncroe,628,Spain,Female,22,3,0,1,1,0,85426.28,0
15626114,Pearson,429,France,Male,24,4,95741.75,1,1,0,46170.75,0
15810834,Gordon,525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0
15678910,Ts'ai,680,France,Female,30,8,141441.75,1,1,1,16278.97,0
15585215,Yuan,763,France,Female,31,4,0,2,0,0,50404.72,0
15682757,Pardey,734,France,Male,30,3,0,2,1,0,107640.25,0
15736601,Tai,716,France,Male,35,4,144428.87,1,1,0,134132.65,0
15601848,Scott,594,France,Male,35,2,0,2,1,0,103480.69,0
15669064,Mazzanti,671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0
15624528,L?,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0
15598493,Beach,656,France,Male,50,7,0,2,0,1,72143.44,0
15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0
15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0
15742668,Day,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0
15740476,Tsao,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
15648064,Kennedy,649,France,Male,33,2,0,2,1,0,2010.98,0
15786170,Tien,659,France,Male,31,4,118342.26,1,0,0,161574.19,0
15681081,Marrero,545,Spain,Female,47,5,0,2,1,1,38970.14,0
15684484,White,543,France,Male,22,8,0,2,0,0,127587.22,0
15785869,Pisano,718,France,Female,25,7,0,2,1,0,30380.12,0
15763859,Brown,840,France,Female,43,7,0,2,1,0,90908.95,0
15658935,Freeman,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0
15747358,Russell,643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0
15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0
15576256,Yusupova,582,France,Male,39,5,0,2,1,1,129892.93,0
15659420,Foley,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0
15593365,Shih,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0
15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0
15812007,Power,670,Spain,Male,25,6,0,2,1,1,78358.94,0
15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
15739438,Reed,539,France,Male,30,0,0,2,1,0,160979.66,0
15611759,Simmons,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0
15633950,Yen,737,France,Male,41,1,101960.74,1,1,1,123547.28,0
15592386,Campbell,520,France,Male,58,3,0,2,0,1,32790.02,0
15803716,West,706,Spain,Male,28,3,0,2,0,1,181543.67,0
15706365,Bianchi,648,France,Female,50,9,102535.57,1,1,1,189543.19,0
15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0
15676715,Madukaego,640,France,Male,68,9,0,2,1,1,199493.38,0
15613085,Ibrahimova,628,Spain,Female,33,3,0,1,1,1,188193.25,0
15633537,Nolan,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0
15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0
15684042,Blair,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0
15583303,Monaldo,593,France,Female,29,2,152265.43,1,1,0,34004.44,0
15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0
15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
15694506,Briggs,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0
15688074,Gregory,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0
15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0
15758449,Angelo,769,France,Female,39,8,0,1,0,1,21016,0
15667871,Kerr,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0
15677371,Ko,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0
15713578,Farrell,483,France,Female,50,9,0,2,1,1,111020.24,0
15591509,Milano,690,France,Male,36,7,101583.11,2,1,0,123775.15,0
15568240,Ting,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0
15622993,Boyd,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0
15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0
15720910,Black,560,France,Female,66,9,0,1,1,1,15928.49,0
15721181,Oliver,611,Spain,Male,46,6,0,2,1,0,45886.33,0
15776433,Greco,730,Spain,Male,62,2,0,2,1,1,186489.95,0
15748936,Whitehead,709,Spain,Female,45,2,0,2,0,1,162922.65,0
15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,9262.77,0
15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0
15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0
15620505,Celis,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0
15807432,Cheng,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0
15584766,Knight,557,France,Male,33,3,54503.55,1,1,1,371.05,0
15612187,Morin,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0
15762218,Mills,701,France,Female,39,9,0,2,0,1,145894.9,0
15690452,Tung,605,France,Male,52,1,63349.75,1,1,0,108887.44,0
15747795,Pai,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0
15781589,Carpenter,751,Spain,Male,52,8,0,2,0,1,179291.85,0
15732674,Fennell,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0
15642291,Fontaine,685,France,Male,23,8,0,2,1,1,112239.03,0
15692761,Pratt,718,France,Male,36,9,0,1,1,0,45909.87,0
15745354,Franklin,611,Spain,Female,37,4,0,2,1,0,125696.26,0
15701376,K'ung,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0
15691625,Ko,537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0
15566594,McKenzie,709,Spain,Male,23,10,0,2,0,0,129590.18,0
15760431,Pino,850,France,Male,38,1,0,2,1,1,80006.65,0
15686302,Fisk,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0
15810432,Moseley,795,Spain,Male,35,8,0,2,1,0,167155.36,0
15809616,Hsiung,626,Spain,Male,26,8,0,2,0,0,191420.71,0
15695632,Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1,0
15659843,Li,643,France,Female,46,6,0,2,0,0,106781.59,0
15615624,De Salis,605,France,Female,28,6,0,2,0,0,159508.52,0
15716186,Richardson,586,France,Female,38,2,0,2,1,0,87168.46,0
15622834,Stevenson,678,France,Female,35,4,0,1,1,0,125518.32,0
15566111,Estes,596,France,Male,39,9,0,1,1,0,48963.59,0
15784597,Lattimore,648,France,Male,26,9,162923.85,1,1,0,98368.24,0
15652883,Chung,492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0
15806964,Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81,0
15576313,Wei,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0
15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0
15705521,Pisani,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0
15799384,Collier,683,France,Male,33,8,0,1,0,0,73564.44,0
15581197,Ricci,762,France,Female,51,3,99286.98,1,0,1,85578.63,0
15693737,Carr,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0
15624623,Hs?,516,France,Male,35,10,104088.59,2,0,0,119666,0
15783501,Findlay,800,France,Female,38,2,168190.33,2,1,0,68052.08,0
15690134,Hughes,464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0
15782735,Chukwuemeka,626,France,Female,35,3,0,1,0,0,80190.36,0
15611088,Genovese,790,France,Female,31,9,0,2,1,0,84126.75,0
15672145,Swift,534,France,Female,34,7,121551.58,2,1,1,70179,0
15732628,Ugoji,745,France,Male,46,2,122220.19,1,1,1,118024.1,0
15803406,Ross,748,France,Female,26,1,77780.29,1,0,1,183049.41,0
15730460,Oleary,722,France,Male,37,2,0,1,0,0,120906.83,0
15644572,Turnbull,501,France,Male,40,4,125832.2,1,1,1,100433.83,0
15658169,Cook,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0
15794396,Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0
15785798,Uchechukwu,850,France,Male,40,9,0,2,0,1,119232.33,0
15710825,Ch'en,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0
15668444,He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0
15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577,0
15733797,Sal,506,France,Male,36,5,0,2,1,0,164253.35,0
15747960,Eluemuno,733,France,Male,33,3,0,1,1,1,7666.73,0
15634632,Titus,711,France,Male,38,3,0,2,1,0,68487.51,0
15662976,Lettiere,637,Spain,Male,37,8,0,1,1,1,186062.36,0
15732778,Templeman,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
15718443,Chibuzo,539,France,Male,39,3,0,2,1,0,36692.17,0
15670039,Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0
15613786,Ogbonnaya,818,Spain,Male,26,4,0,2,1,1,167036.94,0
15726032,Enyinnaya,608,France,Male,33,9,89968.69,1,1,0,68777.26,0
15663252,Olisanugo,850,Spain,Female,32,9,0,2,1,1,18924.92,0
15633283,Padovano,536,France,Male,35,8,0,2,1,0,64833.28,0
15749167,Fisk,753,France,Male,35,3,0,2,1,1,184843.77,0
15759298,Shih,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0
15635367,Muir,774,France,Male,26,2,93844.69,1,1,0,28415.36,0
15681705,Fanucci,785,France,Male,28,8,0,2,1,0,77231.27,0
15603156,Elewechi,571,France,Female,33,1,0,2,1,0,102750.7,0
15798888,Pisano,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0
15809722,Ankudinov,611,France,Female,40,8,100812.33,2,1,0,147358.27,0
15677538,Nwokike,569,France,Male,38,7,0,1,1,1,108469.2,0
15797736,Smith,658,France,Male,29,4,80262.6,1,1,1,20612.82,0
15695585,Atkins,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0
15744398,Burns,525,France,Female,23,5,0,2,1,0,160249.1,0
15750658,Obiuto,798,France,Male,37,8,0,3,0,0,110783.28,0
15578186,Pirozzi,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,0
15637954,Lewis,730,France,Female,35,0,155470.55,1,1,1,53718.28,0
15758639,Moran,641,France,Male,37,7,0,2,1,0,75248.3,0
15731744,Carslaw,692,France,Male,30,2,0,2,0,1,130486.57,0
15807709,Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0
15714689,Houghton,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
15699005,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
15624170,Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77,0
15804256,Hale,765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0
15662403,Kryukova,622,France,Female,32,6,169089.38,2,1,0,101057.95,0
15733616,Sopuluchukwu,806,France,Male,40,5,80613.93,1,1,1,142838.64,0
15591995,Barry,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
15727688,Chizuoke,555,Spain,Male,32,4,0,2,1,1,54405.79,0
15715941,Lueck,692,France,Male,54,5,0,2,1,1,88721.84,0
15730059,Udobata,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0
15715527,Freeman,543,Spain,Female,41,4,0,1,0,0,194902.16,0
15576623,Outlaw,584,France,Male,31,5,0,2,1,0,31474.27,0
15805565,Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
15677307,Lo,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
15773890,Okechukwu,733,France,Male,22,5,0,2,1,1,117202.19,0
15598883,King,599,Spain,Female,37,2,0,2,1,1,143739.29,0
15568506,Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
15761043,Macleod,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0
15782236,Gibbs,735,Spain,Male,34,5,0,2,0,0,71095.41,0
15593601,Isayev,734,France,Male,34,6,133598.4,1,1,1,13107.24,0
15746902,Belstead,793,Spain,Male,38,9,0,2,1,0,88225.02,0
15781307,Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0
15745417,Knipe,707,France,Male,58,6,89685.92,1,0,1,126471.13,0
15653547,Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
15595766,Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
15742358,Humphreys,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0
15763274,Wu,661,France,Male,48,3,120320.54,1,0,0,96463.25,0
15786063,Chin,776,France,Female,31,2,0,2,1,1,112349.51,0
15600258,Chesnokova,701,France,Male,43,2,0,2,1,1,165303.79,0
15573318,Kung,610,France,Male,26,8,0,2,1,0,166031.08,0
15694272,Nkemakolam,673,France,Male,30,1,64097.75,1,1,1,77783.35,0
15736112,Walton,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
15749851,Brookes,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
15663478,Baldwin,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
15592300,Mai,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
15567832,Shih,550,France,Female,40,7,114354.95,1,1,0,54018.93,0
15592846,Fiorentini,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
15739803,Lucciano,686,Spain,Male,34,9,0,2,1,0,127569.8,0
15667896,De Luca,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
15626578,Milne,622,France,Male,26,9,0,2,1,1,153237.59,0
15776223,Davide,597,France,Female,42,4,64740.12,1,1,1,106841.12,0
15615457,Burns,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
15708916,Paterson,587,France,Male,38,0,0,2,1,0,47414.15,0
15720187,Han,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
15595440,Kryukova,508,France,Male,49,7,122451.46,2,1,1,75808.1,0
15600651,Ijendu,749,France,Male,24,1,0,3,1,1,47911.03,0
15750141,Reichard,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
15763063,Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
15709324,Bruce,417,France,Male,34,7,0,2,1,0,55003.79,0
15711309,Sumrall,574,Germany,Male,33,3,129834.67,1,1,0,193131.42,0
15705515,Lazarev,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
15717046,Wentworth-Shields,741,Spain,Male,53,3,0,2,1,1,38913.68,0
15571816,Ritchie,850,Spain,Female,70,5,0,1,1,1,705.18,0
15670080,Mackenzie,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
15800440,Power,650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0
15665678,Tan,607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
